teixit,volta,longitud_total,num_tokens_atomics,num_macros,prof_max,frac_outlier,tokens_desconeguts,num_blocks_verticals,sum_n_voltes_verticals,max_n_voltes_verticals,max_seq_len_vertical,frac_verticals,dist_cosinus_volta_anterior,z_salt_global,dist_centroide_teixit,z_intra_teixit,frac_C0,frac_C1,frac_C2,frac_C3,frac_C4,frac_C5,frac_C6,frac_C_RARE
CM_Gardenia,211,103,35,7,1,0.0,0,3,6,2,4,0.029126,0.727236,3.592619,0.717619,4.178284,0.038835,0.0,0.07767,0.184466,0.0,0.699029,0.0,0.0
CM_Gardenia,213,44,35,7,1,0.0,0,2,4,2,4,0.045455,0.729569,3.606485,0.160777,0.115044,0.113636,0.136364,0.159091,0.545455,0.0,0.0,0.022727,0.022727
CM_Gardenia,215,33,25,9,1,0.0,0,3,6,2,4,0.090909,0.071553,-0.304277,0.296056,1.102171,0.181818,0.060606,0.242424,0.393939,0.0,0.0,0.121212,0.0
CM_Gardenia,217,32,30,6,1,0.0,0,2,4,2,4,0.0625,0.181866,0.351342,0.12848,-0.120624,0.125,0.1875,0.0,0.6875,0.0,0.0,0.0,0.0
CM_Gardenia,219,468,23,7,1,0.0,0,3,6,2,4,0.00641,0.713969,3.51377,0.300254,1.132797,0.008547,0.957265,0.008547,0.025641,0.0,0.0,0.0,0.0
CM_Gardenia,221,64,29,6,1,0.0,0,2,24,12,1,0.03125,0.805787,4.059468,0.189193,0.322396,0.0625,0.125,0.0625,0.734375,0.0,0.0,0.015625,0.0
CM_Gardenia,223,64,25,6,1,0.0,0,2,22,11,1,0.03125,0.617887,2.942729,0.173833,0.210313,0.0625,0.71875,0.0625,0.15625,0.0,0.0,0.0,0.0
CM_Gardenia,225,30,30,8,1,0.0,0,0,0,0,0,0.0,0.367263,1.453205,0.060641,-0.61564,0.266667,0.266667,0.0,0.466667,0.0,0.0,0.0,0.0
CM_Gardenia,227,30,30,8,1,0.0,0,0,0,0,0,0.0,0.046837,-0.451171,0.091479,-0.390615,0.266667,0.266667,0.0,0.333333,0.0,0.0,0.133333,0.0
CM_Gardenia,229,30,30,8,1,0.0,0,0,0,0,0,0.0,0.051575,-0.423012,0.039212,-0.772001,0.266667,0.4,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Gardenia,231,50,48,12,1,0.0,0,0,0,0,0,0.0,0.009899,-0.670703,0.049791,-0.694811,0.24,0.44,0.0,0.28,0.0,0.0,0.04,0.0
CM_Gardenia,233,63,60,10,1,0.0,0,0,0,0,0,0.0,0.059557,-0.375573,0.00917,-0.991217,0.15873,0.380952,0.0,0.460317,0.0,0.0,0.0,0.0
CM_Gardenia,235,73,64,10,1,0.0,0,0,0,0,0,0.0,0.06083,-0.368007,0.040202,-0.764779,0.136986,0.547945,0.0,0.315068,0.0,0.0,0.0,0.0
CM_Gardenia,237,140,74,4,1,0.0,0,0,0,0,0,0.0,0.055412,-0.400207,0.168704,0.172887,0.028571,0.771429,0.0,0.185714,0.0,0.014286,0.0,0.0
CM_Gardenia,239,1,1,1,1,0.0,0,1,20,20,4,1.0,0.766136,3.823812,0.309043,1.196931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CM_Gardenia,241,5,5,1,1,0.0,0,1,19,19,4,0.2,0.16795,0.268635,0.048292,-0.705749,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
CM_Gardenia,243,1,1,1,1,0.0,0,1,20,20,4,1.0,0.16795,0.268635,0.309043,1.196931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CM_Hojas de Roble,1,1,1,0,0,0.0,0,0,0,0,0,0.0,,,0.969411,6.082392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas de Roble,5,4,4,1,1,0.0,0,0,0,0,0,0.0,1.0,5.213727,0.09918,0.026094,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
CM_Hojas de Roble,7,5,5,1,1,0.0,0,0,0,0,0,0.0,0.047421,-0.4477,0.010618,-0.590244,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
CM_Hojas de Roble,9,9,9,1,1,0.0,0,0,0,0,0,0.0,0.01356,-0.648945,0.014613,-0.562444,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Hojas de Roble,11,5,5,2,1,0.0,0,1,4,4,2,0.2,0.282259,0.948004,0.194283,0.687958,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
CM_Hojas de Roble,13,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.165378,0.253349,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,15,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,17,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,19,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,21,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,23,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,25,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,27,7,7,4,1,0.0,0,1,3,3,2,0.142857,0.0,-0.729536,0.151978,0.393535,0.428571,0.142857,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Hojas de Roble,29,8,8,3,1,0.0,0,0,0,0,0,0.0,0.242967,0.714481,0.104536,0.063371,0.125,0.25,0.0,0.375,0.25,0.0,0.0,0.0
CM_Hojas de Roble,31,10,10,3,1,0.0,0,0,0,0,0,0.0,0.053271,-0.412932,0.092896,-0.017638,0.1,0.4,0.0,0.3,0.2,0.0,0.0,0.0
CM_Hojas de Roble,33,16,16,2,1,0.0,0,0,0,0,0,0.0,0.078046,-0.265688,0.018667,-0.53423,0.0625,0.375,0.0,0.5,0.0625,0.0,0.0,0.0
CM_Hojas de Roble,35,16,14,2,1,0.0,0,0,0,0,0,0.0,0.039216,-0.496465,0.053709,-0.290356,0.0625,0.5,0.0,0.375,0.0625,0.0,0.0,0.0
CM_Hojas de Roble,37,22,22,2,1,0.0,0,0,0,0,0,0.0,0.06155,-0.363728,0.013228,-0.572082,0.090909,0.363636,0.0,0.545455,0.0,0.0,0.0,0.0
CM_Hojas de Roble,39,24,22,2,1,0.0,0,0,0,0,0,0.0,0.190886,0.40495,0.169845,0.51788,0.041667,0.666667,0.0,0.25,0.041667,0.0,0.0,0.0
CM_Hojas de Roble,41,22,22,6,1,0.0,0,0,0,0,0,0.0,0.130892,0.04839,0.049451,-0.319993,0.272727,0.409091,0.0,0.318182,0.0,0.0,0.0,0.0
CM_Hojas de Roble,43,17,17,7,1,0.0,0,2,4,2,4,0.117647,0.007043,-0.687677,0.039911,-0.386382,0.294118,0.352941,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Hojas de Roble,45,20,20,6,1,0.0,0,3,8,4,4,0.15,0.077968,-0.266151,0.013325,-0.571404,0.15,0.3,0.0,0.55,0.0,0.0,0.0,0.0
CM_Hojas de Roble,47,18,18,4,1,0.0,0,3,10,4,4,0.166667,0.030416,-0.548765,0.076369,-0.132659,0.055556,0.222222,0.0,0.666667,0.0,0.055556,0.0,0.0
CM_Hojas de Roble,49,22,22,6,1,0.0,0,3,9,4,4,0.136364,0.032603,-0.535767,0.010837,-0.588723,0.136364,0.318182,0.0,0.545455,0.0,0.0,0.0,0.0
CM_Hojas de Roble,51,14,14,5,1,0.0,0,2,11,7,4,0.142857,0.020988,-0.604798,0.04215,-0.370804,0.214286,0.214286,0.0,0.571429,0.0,0.0,0.0,0.0
CM_Hojas de Roble,53,17,17,6,1,0.0,0,2,10,6,4,0.117647,0.002702,-0.713477,0.03147,-0.445126,0.235294,0.235294,0.0,0.529412,0.0,0.0,0.0,0.0
CM_Hojas de Roble,55,22,21,6,1,0.0,0,3,8,4,4,0.136364,0.058191,-0.383691,0.005754,-0.624099,0.136364,0.409091,0.0,0.454545,0.0,0.0,0.0,0.0
CM_Hojas de Roble,57,28,28,6,1,0.0,0,1,4,4,2,0.035714,0.029699,-0.553027,0.013579,-0.569638,0.178571,0.285714,0.0,0.535714,0.0,0.0,0.0,0.0
CM_Hojas de Roble,59,16,16,7,1,0.0,0,3,8,4,4,0.1875,0.01885,-0.617505,0.056787,-0.268936,0.25,0.1875,0.0,0.5625,0.0,0.0,0.0,0.0
CM_Hojas de Roble,61,25,25,6,1,0.0,0,1,4,4,2,0.04,0.032808,-0.534549,0.004566,-0.632362,0.2,0.32,0.0,0.48,0.0,0.0,0.0,0.0
CM_Hojas de Roble,63,16,16,7,1,0.0,0,3,8,4,4,0.1875,0.032808,-0.534549,0.056787,-0.268936,0.25,0.1875,0.0,0.5625,0.0,0.0,0.0,0.0
CM_Hojas de Roble,65,27,27,5,1,0.0,0,0,0,0,0,0.0,0.12413,0.008202,0.016514,-0.549211,0.111111,0.407407,0.0,0.407407,0.074074,0.0,0.0,0.0
CM_Hojas de Roble,67,31,31,4,1,0.0,0,0,0,0,0,0.0,0.004563,-0.702416,0.022254,-0.509263,0.064516,0.419355,0.0,0.451613,0.064516,0.0,0.0,0.0
CM_Hojas de Roble,69,2262,42,5,1,0.0,0,0,0,0,0,0.0,0.269791,0.873903,0.233483,0.960767,0.001768,0.007515,0.0,0.990274,0.000442,0.0,0.0,0.0
CM_Hojas de Roble,71,32259,35,4,1,0.0,0,1,2,2,4,3.1e-05,0.991977,5.166044,0.41501,2.224088,6.2e-05,0.999473,0.0,0.000434,3.1e-05,0.0,0.0,0.0
CM_Hojas de Roble,73,50,47,4,1,0.0,0,1,2,2,4,0.02,0.406778,1.688053,0.019308,-0.529769,0.06,0.4,0.0,0.54,0.0,0.0,0.0,0.0
CM_Hojas de Roble,75,31,29,5,1,0.0,0,3,11,4,4,0.096774,0.010824,-0.665206,0.032732,-0.436345,0.032258,0.419355,0.0,0.451613,0.032258,0.032258,0.032258,0.0
CM_Hojas de Roble,77,28,28,8,1,0.0,0,4,13,4,4,0.142857,0.050671,-0.428384,0.016238,-0.551131,0.142857,0.285714,0.0,0.535714,0.0,0.0,0.035714,0.0
CM_Hojas de Roble,79,41,40,11,1,0.0,0,3,11,4,4,0.073171,0.009575,-0.672629,0.007055,-0.615042,0.195122,0.292683,0.02439,0.463415,0.0,0.0,0.02439,0.0
CM_Hojas de Roble,81,44,43,12,1,0.0,0,3,10,4,4,0.068182,0.002147,-0.716775,0.009447,-0.598394,0.204545,0.295455,0.0,0.5,0.0,0.0,0.0,0.0
CM_Hojas de Roble,83,30,29,10,1,0.0,0,5,18,6,4,0.166667,0.06019,-0.371811,0.102215,0.047213,0.166667,0.133333,0.0,0.7,0.0,0.0,0.0,0.0
CM_Hojas de Roble,85,39,37,8,1,0.0,0,3,15,7,2,0.076923,0.063691,-0.351003,0.009009,-0.601447,0.128205,0.333333,0.0,0.538462,0.0,0.0,0.0,0.0
CM_Hojas de Roble,87,59,28,9,1,0.0,0,3,10,4,4,0.050847,0.071129,-0.306797,0.119198,0.165409,0.101695,0.135593,0.0,0.762712,0.0,0.0,0.0,0.0
CM_Hojas de Roble,89,34,33,10,1,0.0,0,3,10,4,4,0.088235,0.106623,-0.095847,0.004529,-0.63262,0.205882,0.323529,0.0,0.470588,0.0,0.0,0.0,0.0
CM_Hojas de Roble,91,34,33,9,1,0.0,0,3,10,4,4,0.088235,0.002031,-0.717465,0.004096,-0.635634,0.176471,0.323529,0.0,0.5,0.0,0.0,0.0,0.0
CM_Hojas de Roble,93,44,44,5,1,0.0,0,1,2,2,4,0.022727,0.027937,-0.563499,0.023099,-0.503382,0.045455,0.386364,0.0,0.522727,0.045455,0.0,0.0,0.0
CM_Hojas de Roble,95,42,37,5,1,0.0,0,1,2,2,4,0.02381,0.100639,-0.131411,0.112364,0.117846,0.047619,0.595238,0.0,0.309524,0.047619,0.0,0.0,0.0
CM_Hojas de Roble,97,47,46,7,1,0.0,0,2,4,2,4,0.042553,0.124223,0.008754,0.009332,-0.599196,0.106383,0.361702,0.0,0.531915,0.0,0.0,0.0,0.0
CM_Hojas de Roble,99,42,38,9,1,0.0,0,3,6,2,4,0.071429,0.148104,0.150685,0.118603,0.161268,0.142857,0.595238,0.0,0.261905,0.0,0.0,0.0,0.0
CM_Hojas de Roble,101,35,33,9,1,0.0,0,4,8,2,4,0.114286,0.054515,-0.405539,0.015667,-0.555107,0.142857,0.428571,0.0,0.4,0.0,0.0,0.0,0.028571
CM_Hojas de Roble,103,25,24,6,1,0.0,0,4,13,4,4,0.16,0.016848,-0.629403,0.01345,-0.570534,0.08,0.4,0.04,0.48,0.0,0.0,0.0,0.0
CM_Hojas de Roble,105,21,21,7,1,0.0,0,3,13,7,4,0.142857,0.036377,-0.513337,0.012534,-0.57691,0.190476,0.285714,0.0,0.52381,0.0,0.0,0.0,0.0
CM_Hojas de Roble,107,15,13,6,1,0.0,0,3,16,8,4,0.2,0.161863,0.232459,0.093646,-0.012421,0.2,0.533333,0.0,0.266667,0.0,0.0,0.0,0.0
CM_Hojas de Roble,109,15,15,3,1,0.0,0,3,17,8,4,0.2,0.176826,0.321388,0.042014,-0.37175,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
CM_Hojas de Roble,111,8,8,1,1,0.0,0,1,3,3,4,0.125,0.096262,-0.157425,0.106837,0.079381,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0
CM_Hojas de Roble,113,10,10,2,1,0.0,0,1,2,2,4,0.1,0.073802,-0.290911,0.046214,-0.342515,0.0,0.4,0.0,0.5,0.1,0.0,0.0,0.0
CM_Hojas de Roble,115,7,6,2,1,0.0,0,1,2,2,4,0.142857,0.090863,-0.189513,0.149725,0.377859,0.0,0.571429,0.0,0.285714,0.142857,0.0,0.0,0.0
CM_Hojas de Roble,117,12,9,1,1,0.0,0,0,0,0,0,0.0,0.020042,-0.610421,0.102674,0.050411,0.0,0.5,0.0,0.333333,0.083333,0.0,0.083333,0.0
CM_Hojas de Roble,119,35,4,1,1,0.0,0,0,0,0,0,0.0,0.183503,0.361071,0.415359,2.226516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Punto Angelines,1,19,18,8,1,0.0,0,0,0,0,0,0.0,,,0.249278,2.242724,0.368421,0.263158,0.0,0.263158,0.0,0.105263,0.0,0.0
CM_Punto Angelines,2,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.432916,1.843398,0.031216,-0.580966,0.130435,0.173913,0.0,0.130435,0.0,0.565217,0.0,0.0
CM_Punto Angelines,3,21,19,9,1,0.0,0,0,0,0,0,0.0,0.29315,1.012732,0.141465,0.846649,0.333333,0.238095,0.0,0.238095,0.0,0.190476,0.0,0.0
CM_Punto Angelines,4,23,13,7,2,0.0,0,1,2,2,6,0.043478,0.347246,1.334239,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,1,19,18,8,1,0.0,0,0,0,0,0,0.0,0.494197,2.207607,0.249278,2.242724,0.368421,0.263158,0.0,0.263158,0.0,0.105263,0.0,0.0
CM_Punto Angelines,2,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.432916,1.843398,0.031216,-0.580966,0.130435,0.173913,0.0,0.130435,0.0,0.565217,0.0,0.0
CM_Punto Angelines,3,21,19,9,1,0.0,0,0,0,0,0,0.0,0.29315,1.012732,0.141465,0.846649,0.333333,0.238095,0.0,0.238095,0.0,0.190476,0.0,0.0
CM_Punto Angelines,4,23,13,7,2,0.0,0,1,2,2,6,0.043478,0.347246,1.334239,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,1,19,18,8,1,0.0,0,0,0,0,0,0.0,0.494197,2.207607,0.249278,2.242724,0.368421,0.263158,0.0,0.263158,0.0,0.105263,0.0,0.0
CM_Punto Angelines,2,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.432916,1.843398,0.031216,-0.580966,0.130435,0.173913,0.0,0.130435,0.0,0.565217,0.0,0.0
CM_Punto Angelines,3,21,19,9,1,0.0,0,0,0,0,0,0.0,0.29315,1.012732,0.141465,0.846649,0.333333,0.238095,0.0,0.238095,0.0,0.190476,0.0,0.0
CM_Punto Angelines,4,23,13,7,2,0.0,0,1,2,2,6,0.043478,0.347246,1.334239,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,1,19,18,8,1,0.0,0,0,0,0,0,0.0,0.494197,2.207607,0.249278,2.242724,0.368421,0.263158,0.0,0.263158,0.0,0.105263,0.0,0.0
CM_Punto Angelines,2,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.432916,1.843398,0.031216,-0.580966,0.130435,0.173913,0.0,0.130435,0.0,0.565217,0.0,0.0
CM_Punto Angelines,3,21,19,9,1,0.0,0,0,0,0,0,0.0,0.29315,1.012732,0.141465,0.846649,0.333333,0.238095,0.0,0.238095,0.0,0.190476,0.0,0.0
CM_Punto Angelines,16,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.347246,1.334239,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,17,13,11,7,2,0.0,0,1,3,3,5,0.076923,0.123809,0.006294,0.020908,-0.714435,0.307692,0.153846,0.0,0.153846,0.0,0.384615,0.0,0.0
CM_Punto Angelines,18,18,10,6,2,0.0,0,1,3,3,6,0.055556,0.112261,-0.062339,0.050759,-0.327903,0.111111,0.111111,0.0,0.166667,0.0,0.611111,0.0,0.0
CM_Punto Angelines,19,12,10,6,2,0.0,0,1,3,3,5,0.083333,0.067403,-0.328942,0.003118,-0.9448,0.25,0.166667,0.0,0.166667,0.0,0.416667,0.0,0.0
CM_Punto Angelines,16,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.07418,-0.288664,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,17,13,11,7,2,0.0,0,1,3,3,5,0.076923,0.123809,0.006294,0.020908,-0.714435,0.307692,0.153846,0.0,0.153846,0.0,0.384615,0.0,0.0
CM_Punto Angelines,18,18,10,6,2,0.0,0,1,3,3,6,0.055556,0.112261,-0.062339,0.050759,-0.327903,0.111111,0.111111,0.0,0.166667,0.0,0.611111,0.0,0.0
CM_Punto Angelines,19,12,10,6,2,0.0,0,1,3,3,5,0.083333,0.067403,-0.328942,0.003118,-0.9448,0.25,0.166667,0.0,0.166667,0.0,0.416667,0.0,0.0
CM_Punto Angelines,16,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.07418,-0.288664,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,17,13,11,7,2,0.0,0,1,3,3,5,0.076923,0.123809,0.006294,0.020908,-0.714435,0.307692,0.153846,0.0,0.153846,0.0,0.384615,0.0,0.0
CM_Punto Angelines,18,18,10,6,2,0.0,0,1,3,3,6,0.055556,0.112261,-0.062339,0.050759,-0.327903,0.111111,0.111111,0.0,0.166667,0.0,0.611111,0.0,0.0
CM_Punto Angelines,19,12,10,6,2,0.0,0,1,3,3,5,0.083333,0.067403,-0.328942,0.003118,-0.9448,0.25,0.166667,0.0,0.166667,0.0,0.416667,0.0,0.0
CM_Punto Angelines,16,23,15,9,2,0.0,0,1,2,2,6,0.043478,0.07418,-0.288664,0.053078,-0.297868,0.086957,0.173913,0.0,0.130435,0.0,0.608696,0.0,0.0
CM_Punto Angelines,17,13,11,7,2,0.0,0,1,3,3,5,0.076923,0.123809,0.006294,0.020908,-0.714435,0.307692,0.153846,0.0,0.153846,0.0,0.384615,0.0,0.0
CM_Punto Angelines,18,18,10,6,2,0.0,0,1,3,3,6,0.055556,0.112261,-0.062339,0.050759,-0.327903,0.111111,0.111111,0.0,0.166667,0.0,0.611111,0.0,0.0
CM_Punto Angelines,19,12,10,6,2,0.0,0,1,3,3,5,0.083333,0.067403,-0.328942,0.003118,-0.9448,0.25,0.166667,0.0,0.166667,0.0,0.416667,0.0,0.0
CM_Pepita,3,2,2,1,1,0.0,0,0,0,0,0,0.0,,,0.205112,1.51428,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Pepita,9,4,4,2,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.205112,1.51428,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Pepita,11,5,5,3,1,0.0,0,0,0,0,0,0.0,0.019419,-0.614123,0.262786,2.215517,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CM_Pepita,13,5,5,3,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.262786,2.215517,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CM_Pepita,15,10,10,2,1,0.0,0,0,0,0,0,0.0,0.35285,1.367545,0.009286,-0.866709,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
CM_Pepita,17,5,5,3,1,0.0,0,1,2,2,4,0.2,0.111111,-0.069174,0.061632,-0.230245,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Pepita,19,10,10,4,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.061632,-0.230245,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Pepita,21,7,7,5,1,0.0,0,1,2,2,4,0.142857,0.054389,-0.406287,0.206851,1.53543,0.571429,0.285714,0.0,0.142857,0.0,0.0,0.0,0.0
CM_Pepita,23,7,7,3,1,0.0,0,1,3,3,4,0.142857,0.206116,0.495466,0.042289,-0.465434,0.285714,0.285714,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Pepita,25,5,5,3,1,0.0,0,1,4,4,4,0.2,0.110703,-0.071599,0.061632,-0.230245,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Pepita,27,9,9,3,1,0.0,0,1,3,3,4,0.111111,0.245664,0.73051,0.115271,0.421929,0.222222,0.222222,0.0,0.555556,0.0,0.0,0.0,0.0
CM_Pepita,29,15,13,3,1,0.0,0,1,2,2,4,0.066667,0.361343,1.418021,0.090923,0.125888,0.133333,0.666667,0.0,0.2,0.0,0.0,0.0,0.0
CM_Pepita,31,9,9,3,1,0.0,0,1,3,3,4,0.111111,0.361343,1.418021,0.115271,0.421929,0.222222,0.222222,0.0,0.555556,0.0,0.0,0.0,0.0
CM_Pepita,33,11,9,3,1,0.0,0,1,3,3,4,0.090909,0.58461,2.744955,0.213757,1.61939,0.181818,0.818182,0.0,0.0,0.0,0.0,0.0,0.0
CM_Pepita,35,9,8,3,1,0.0,0,1,3,3,4,0.111111,0.194341,0.425484,0.00143,-0.962227,0.222222,0.444444,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Pepita,37,15,14,3,1,0.0,0,1,2,2,4,0.066667,0.039176,-0.496702,0.053114,-0.333815,0.133333,0.6,0.0,0.266667,0.0,0.0,0.0,0.0
CM_Pepita,39,24,19,4,1,0.0,0,0,0,0,0,0.0,0.00494,-0.700176,0.037477,-0.523942,0.166667,0.541667,0.041667,0.25,0.0,0.0,0.0,0.0
CM_Pepita,41,21,21,5,1,0.0,0,0,0,0,0,0.0,0.066732,-0.33293,0.005737,-0.909855,0.238095,0.380952,0.0,0.380952,0.0,0.0,0.0,0.0
CM_Pepita,43,23,21,3,1,0.0,0,0,0,0,0,0.0,0.021368,-0.60254,0.028753,-0.63001,0.130435,0.434783,0.0,0.434783,0.0,0.0,0.0,0.0
CM_Pepita,45,26,24,4,1,0.0,0,0,0,0,0,0.0,0.004759,-0.701252,0.015186,-0.794973,0.153846,0.461538,0.0,0.384615,0.0,0.0,0.0,0.0
